"","Year","Month","DayofMonth","DayOfWeek","DepTime","CRSDepTime","ArrTime","CRSArrTime","UniqueCarrier","FlightNum","TailNum","ActualElapsedTime","CRSElapsedTime","AirTime","ArrDelay","DepDelay","Origin","Dest","Distance","TaxiIn","TaxiOut","Cancelled","CancellationCode","Diverted","CarrierDelay","WeatherDelay","NASDelay","SecurityDelay","LateAircraftDelay"
"2249226",1996,6,11,2,1844,1841,2101,2050,"AA",1869,"N411AA",257,249,239,11,3,"DFW","SEA",1660,4,14,0,NA,0,NA,NA,NA,NA,NA
"2249227",1996,6,12,3,2320,1841,125,2050,"AA",1869,"N482AA",245,249,223,275,279,"DFW","SEA",1660,4,18,0,NA,0,NA,NA,NA,NA,NA
"2249228",1996,6,13,4,1852,1841,2102,2050,"AA",1869,"N432AA",250,249,217,12,11,"DFW","SEA",1660,4,29,0,NA,0,NA,NA,NA,NA,NA
"2249229",1996,6,14,5,1852,1841,2102,2050,"AA",1869,"N536AA",250,249,215,12,11,"DFW","SEA",1660,4,31,0,NA,0,NA,NA,NA,NA,NA
"2249230",1996,6,15,6,1913,1841,2056,2050,"AA",1869,"N424AA",223,249,208,6,32,"DFW","SEA",1660,3,12,0,NA,0,NA,NA,NA,NA,NA
"2249231",1996,6,16,7,1849,1841,2104,2041,"AA",1869,"N505AA",255,240,218,23,8,"DFW","SEA",1660,4,33,0,NA,0,NA,NA,NA,NA,NA
"2249232",1996,6,17,1,1913,1841,2220,2041,"AA",1869,"N521AA",307,240,225,99,32,"DFW","SEA",1660,7,75,0,NA,0,NA,NA,NA,NA,NA
"2249233",1996,6,18,2,1842,1841,2056,2041,"AA",1869,"N275AA",254,240,235,15,1,"DFW","SEA",1660,4,15,0,NA,0,NA,NA,NA,NA,NA
"2249234",1996,6,19,3,1846,1841,2056,2041,"AA",1869,"N218AA",250,240,219,15,5,"DFW","SEA",1660,3,28,0,NA,0,NA,NA,NA,NA,NA
"2249235",1996,6,20,4,1859,1841,2101,2041,"AA",1869,"N440AA",242,240,215,20,18,"DFW","SEA",1660,3,24,0,NA,0,NA,NA,NA,NA,NA
"2249236",1996,6,21,5,1923,1841,2123,2041,"AA",1869,"N297AA",240,240,213,42,42,"DFW","SEA",1660,3,24,0,NA,0,NA,NA,NA,NA,NA
"2249237",1996,6,22,6,1859,1841,2116,2041,"AA",1869,"N291AA",257,240,221,35,18,"DFW","SEA",1660,6,30,0,NA,0,NA,NA,NA,NA,NA
"2249238",1996,6,23,7,1841,1841,2112,2041,"AA",1869,"N248AA",271,240,219,31,0,"DFW","SEA",1660,5,47,0,NA,0,NA,NA,NA,NA,NA
"2249239",1996,6,24,1,1842,1841,2048,2041,"AA",1869,"N297AA",246,240,224,7,1,"DFW","SEA",1660,6,16,0,NA,0,NA,NA,NA,NA,NA
"2249240",1996,6,25,2,1848,1841,2046,2041,"AA",1869,"N227AA",238,240,219,5,7,"DFW","SEA",1660,3,16,0,NA,0,NA,NA,NA,NA,NA
"2249241",1996,6,26,3,1845,1841,2021,2041,"AA",1869,"N225AA",216,240,197,-20,4,"DFW","SEA",1660,7,12,0,NA,0,NA,NA,NA,NA,NA
"2249242",1996,6,27,4,1847,1841,2052,2041,"AA",1869,"N518AA",245,240,208,11,6,"DFW","SEA",1660,7,30,0,NA,0,NA,NA,NA,NA,NA
"2249243",1996,6,28,5,1912,1841,2143,2041,"AA",1869,"N598AA",271,240,215,62,31,"DFW","SEA",1660,5,51,0,NA,0,NA,NA,NA,NA,NA
"2249244",1996,6,29,6,1904,1841,2101,2041,"AA",1869,"N481AA",237,240,209,20,23,"DFW","SEA",1660,2,26,0,NA,0,NA,NA,NA,NA,NA
"2249245",1996,6,30,7,1853,1841,2052,2041,"AA",1869,"N563AA",239,240,210,11,12,"DFW","SEA",1660,2,27,0,NA,0,NA,NA,NA,NA,NA
"2249246",1996,6,1,6,1730,1549,1940,1756,"AA",1961,"N5CHAA",250,247,224,104,101,"DFW","SEA",1660,3,23,0,NA,0,NA,NA,NA,NA,NA
"2249247",1996,6,2,7,1553,1549,1759,1756,"AA",1961,"N610AA",246,247,219,3,4,"DFW","SEA",1660,3,24,0,NA,0,NA,NA,NA,NA,NA
"2249248",1996,6,3,1,1552,1549,1805,1756,"AA",1961,"N643AA",253,247,226,9,3,"DFW","SEA",1660,3,24,0,NA,0,NA,NA,NA,NA,NA
"2249249",1996,6,4,2,1553,1549,1804,1756,"AA",1961,"N612AA",251,247,230,8,4,"DFW","SEA",1660,5,16,0,NA,0,NA,NA,NA,NA,NA
"2249250",1996,6,5,3,1622,1549,1819,1756,"AA",1961,"N5CYAA",237,247,222,23,33,"DFW","SEA",1660,3,12,0,NA,0,NA,NA,NA,NA,NA
"2249251",1996,6,6,4,1601,1549,1808,1756,"AA",1961,"N5DBAA",247,247,225,12,12,"DFW","SEA",1660,4,18,0,NA,0,NA,NA,NA,NA,NA
"2249252",1996,6,7,5,1555,1549,1801,1756,"AA",1961,"N643AA",246,247,206,5,6,"DFW","SEA",1660,2,38,0,NA,0,NA,NA,NA,NA,NA
"2249253",1996,6,8,6,1600,1549,1812,1756,"AA",1961,"N5CJAA",252,247,223,16,11,"DFW","SEA",1660,5,24,0,NA,0,NA,NA,NA,NA,NA
"2249254",1996,6,9,7,1552,1549,1803,1756,"AA",1961,"N634AA",251,247,224,7,3,"DFW","SEA",1660,3,24,0,NA,0,NA,NA,NA,NA,NA
"2249255",1996,6,10,1,1616,1549,1808,1756,"AA",1961,"N628AA",232,247,212,12,27,"DFW","SEA",1660,3,17,0,NA,0,NA,NA,NA,NA,NA
"2249256",1996,6,11,2,1550,1549,1742,1756,"AA",1961,"N624AA",232,247,215,-14,1,"DFW","SEA",1660,2,15,0,NA,0,NA,NA,NA,NA,NA
"2249257",1996,6,12,3,1717,1549,1924,1756,"AA",1961,"N5BVAA",247,247,214,88,88,"DFW","SEA",1660,3,30,0,NA,0,NA,NA,NA,NA,NA
"2249258",1996,6,13,4,1607,1549,1847,1756,"AA",1961,"N5CVAA",280,247,214,51,18,"DFW","SEA",1660,3,63,0,NA,0,NA,NA,NA,NA,NA
"2249259",1996,6,14,5,1615,1549,1914,1756,"AA",1961,"N630AA",299,247,212,78,26,"DFW","SEA",1660,2,85,0,NA,0,NA,NA,NA,NA,NA
"2249260",1996,6,15,6,1552,1549,1755,1756,"AA",1961,"N5DCAA",243,247,211,-1,3,"DFW","SEA",1660,2,30,0,NA,0,NA,NA,NA,NA,NA
"2249261",1996,6,16,7,1547,1549,1745,1753,"AA",1961,"N296AA",238,244,211,-8,-2,"DFW","SEA",1660,2,25,0,NA,0,NA,NA,NA,NA,NA
"2249262",1996,6,17,1,1600,1549,1806,1753,"AA",1961,"N289AA",246,244,225,13,11,"DFW","SEA",1660,5,16,0,NA,0,NA,NA,NA,NA,NA
"2249263",1996,6,18,2,1545,1549,1823,1753,"AA",1961,"N406AA",278,244,232,30,-4,"DFW","SEA",1660,4,42,0,NA,0,NA,NA,NA,NA,NA
"2249264",1996,6,19,3,1604,1549,1811,1753,"AA",1961,"N298AA",247,244,224,18,15,"DFW","SEA",1660,3,20,0,NA,0,NA,NA,NA,NA,NA
"2249265",1996,6,20,4,1556,1549,1805,1753,"AA",1961,"N448AA",249,244,213,12,7,"DFW","SEA",1660,6,30,0,NA,0,NA,NA,NA,NA,NA
"2249266",1996,6,21,5,1551,1549,1804,1753,"AA",1961,"N454AA",253,244,219,11,2,"DFW","SEA",1660,3,31,0,NA,0,NA,NA,NA,NA,NA
"2249267",1996,6,22,6,1549,1549,1753,1753,"AA",1961,"N467AA",244,244,219,0,0,"DFW","SEA",1660,3,22,0,NA,0,NA,NA,NA,NA,NA
"2249268",1996,6,23,7,1601,1549,1803,1753,"AA",1961,"N539AA",242,244,216,10,12,"DFW","SEA",1660,3,23,0,NA,0,NA,NA,NA,NA,NA
"2249269",1996,6,24,1,1737,1549,1940,1753,"AA",1961,"N216AA",243,244,218,107,108,"DFW","SEA",1660,6,19,0,NA,0,NA,NA,NA,NA,NA
"2249270",1996,6,25,2,1554,1549,1759,1753,"AA",1961,"N401AA",245,244,214,6,5,"DFW","SEA",1660,4,27,0,NA,0,NA,NA,NA,NA,NA
"2249271",1996,6,26,3,1550,1549,1731,1753,"AA",1961,"N520AA",221,244,204,-22,1,"DFW","SEA",1660,4,13,0,NA,0,NA,NA,NA,NA,NA
"2249272",1996,6,27,4,1548,1549,1749,1753,"AA",1961,"N241AA",241,244,205,-4,-1,"DFW","SEA",1660,3,33,0,NA,0,NA,NA,NA,NA,NA
"2249273",1996,6,28,5,1626,1549,1818,1753,"AA",1961,"N584AA",232,244,215,25,37,"DFW","SEA",1660,5,12,0,NA,0,NA,NA,NA,NA,NA
"2249274",1996,6,29,6,1549,1549,1745,1753,"AA",1961,"N499AA",236,244,209,-8,0,"DFW","SEA",1660,3,24,0,NA,0,NA,NA,NA,NA,NA
"2249275",1996,6,30,7,1559,1549,1750,1753,"AA",1961,"N535AA",231,244,214,-3,10,"DFW","SEA",1660,2,15,0,NA,0,NA,NA,NA,NA,NA
"2249276",1996,6,16,7,2036,2023,2245,2228,"AA",2023,"N553AA",249,245,214,17,13,"DFW","SEA",1660,4,31,0,NA,0,NA,NA,NA,NA,NA
"2249277",1996,6,17,1,2105,2023,2328,2228,"AA",2023,"N452AA",263,245,225,60,42,"DFW","SEA",1660,4,34,0,NA,0,NA,NA,NA,NA,NA
"2249278",1996,6,18,2,2027,2023,2304,2228,"AA",2023,"N586AA",277,245,239,36,4,"DFW","SEA",1660,8,30,0,NA,0,NA,NA,NA,NA,NA
"2249279",1996,6,19,3,2045,2023,2258,2228,"AA",2023,"N467AA",253,245,218,30,22,"DFW","SEA",1660,3,32,0,NA,0,NA,NA,NA,NA,NA
"2249280",1996,6,20,4,2024,2023,2251,2228,"AA",2023,"N288AA",267,245,216,23,1,"DFW","SEA",1660,5,46,0,NA,0,NA,NA,NA,NA,NA
"2249281",1996,6,21,5,2031,2023,2232,2228,"AA",2023,"N587AA",241,245,210,4,8,"DFW","SEA",1660,5,26,0,NA,0,NA,NA,NA,NA,NA
"2249282",1996,6,22,6,2032,2023,2242,2228,"AA",2023,"N210AA",235,245,219,-1,9,"DFW","SEA",1660,5,26,0,NA,0,NA,NA,NA,NA,NA
"2249283",1996,6,23,7,2027,2023,2224,2228,"AA",2023,"N585AA",222,245,219,-19,4,"DFW","SEA",1660,4,14,0,NA,0,NA,NA,NA,NA,NA
"2249284",1996,6,24,1,2114,2023,2307,2228,"AA",2023,"N294AA",218,245,215,24,51,"DFW","SEA",1660,7,11,0,NA,0,NA,NA,NA,NA,NA
"2249285",1996,6,25,2,2027,2023,2234,2228,"AA",2023,"N458AA",232,245,206,-9,4,"DFW","SEA",1660,4,37,0,NA,0,NA,NA,NA,NA,NA
"2249286",1996,6,26,3,2045,2023,2239,2228,"AA",2023,"N255AA",219,245,197,-4,22,"DFW","SEA",1660,5,32,0,NA,0,NA,NA,NA,NA,NA
"2249287",1996,6,27,4,2026,2023,2229,2228,"AA",2023,"N451AA",228,245,203,-14,3,"DFW","SEA",1660,6,34,0,NA,0,NA,NA,NA,NA,NA
"2249288",1996,6,28,5,2111,2023,2308,2228,"AA",2023,"N269AA",222,245,213,25,48,"DFW","SEA",1660,5,19,0,NA,0,NA,NA,NA,NA,NA
"2249289",1996,6,29,6,2045,2023,2238,2228,"AA",2023,"N410AA",218,245,207,-5,22,"DFW","SEA",1660,3,23,0,NA,0,NA,NA,NA,NA,NA
"2249290",1996,6,30,7,2030,2023,2252,2228,"AA",2023,"N233AA",247,245,223,9,7,"DFW","SEA",1660,3,36,0,NA,0,NA,NA,NA,NA,NA
"2249291",1996,6,1,6,1750,1515,1958,1713,"DL",363,"N667DN",248,238,230,165,155,"DFW","SEA",1660,3,15,0,NA,0,NA,NA,NA,NA,NA
"2249292",1996,6,2,7,1533,1515,1737,1713,"DL",363,"N614DL",244,238,220,24,18,"DFW","SEA",1660,3,21,0,NA,0,NA,NA,NA,NA,NA
"2249293",1996,6,3,1,1533,1515,1738,1713,"DL",363,"N635DL",245,238,229,25,18,"DFW","SEA",1660,5,11,0,NA,0,NA,NA,NA,NA,NA
"2249294",1996,6,4,2,1518,1515,1723,1713,"DL",363,"N631DL",245,238,230,10,3,"DFW","SEA",1660,3,12,0,NA,0,NA,NA,NA,NA,NA
"2249295",1996,6,5,3,1550,1515,1755,1713,"DL",363,"N678DL",245,238,225,42,35,"DFW","SEA",1660,5,15,0,NA,0,NA,NA,NA,NA,NA
"2249296",1996,6,6,4,1515,1515,1732,1713,"DL",363,"N604DL",257,238,221,19,0,"DFW","SEA",1660,3,33,0,NA,0,NA,NA,NA,NA,NA
"2249297",1996,6,7,5,1549,1515,1742,1713,"DL",363,"N665DN",233,238,209,29,34,"DFW","SEA",1660,4,20,0,NA,0,NA,NA,NA,NA,NA
"2249298",1996,6,8,6,1518,1515,1709,1713,"DL",363,"N604DL",231,238,214,-4,3,"DFW","SEA",1660,6,11,0,NA,0,NA,NA,NA,NA,NA
"2249299",1996,6,9,7,1514,1515,1705,1713,"DL",363,"N638DL",231,238,215,-8,-1,"DFW","SEA",1660,4,12,0,NA,0,NA,NA,NA,NA,NA
"2249300",1996,6,10,1,1542,1515,1737,1713,"DL",363,"N671DN",235,238,215,24,27,"DFW","SEA",1660,3,17,0,NA,0,NA,NA,NA,NA,NA
"2249301",1996,6,11,2,1554,1515,1756,1713,"DL",363,"N620DL",242,238,213,43,39,"DFW","SEA",1660,3,26,0,NA,0,NA,NA,NA,NA,NA
"2249302",1996,6,12,3,1653,1515,1917,1713,"DL",363,"N636DL",264,238,210,124,98,"DFW","SEA",1660,5,49,0,NA,0,NA,NA,NA,NA,NA
"2249303",1996,6,13,4,1524,1515,1719,1713,"DL",363,"N607DL",235,238,218,6,9,"DFW","SEA",1660,4,13,0,NA,0,NA,NA,NA,NA,NA
"2249304",1996,6,14,5,1515,1515,1711,1713,"DL",363,"N627DL",236,238,203,-2,0,"DFW","SEA",1660,5,28,0,NA,0,NA,NA,NA,NA,NA
"2249305",1996,6,15,6,1516,1515,1718,1713,"DL",363,"N653DL",242,238,210,5,1,"DFW","SEA",1660,4,28,0,NA,0,NA,NA,NA,NA,NA
"2249306",1996,6,16,7,1511,1515,1650,1713,"DL",363,"N616DL",219,238,205,-23,-4,"DFW","SEA",1660,4,10,0,NA,0,NA,NA,NA,NA,NA
"2249307",1996,6,17,1,1523,1515,1712,1713,"DL",363,"N655DL",229,238,211,-1,8,"DFW","SEA",1660,6,12,0,NA,0,NA,NA,NA,NA,NA
"2249308",1996,6,18,2,1514,1515,1714,1713,"DL",363,"N630DL",240,238,225,1,-1,"DFW","SEA",1660,5,10,0,NA,0,NA,NA,NA,NA,NA
"2249309",1996,6,19,3,1515,1515,1706,1713,"DL",363,"N626DL",231,238,218,-7,0,"DFW","SEA",1660,2,11,0,NA,0,NA,NA,NA,NA,NA
"2249310",1996,6,20,4,1542,1515,1743,1713,"DL",363,"N633DL",241,238,214,30,27,"DFW","SEA",1660,3,24,0,NA,0,NA,NA,NA,NA,NA
"2249311",1996,6,21,5,1515,1515,1654,1713,"DL",363,"N636DL",219,238,206,-19,0,"DFW","SEA",1660,4,9,0,NA,0,NA,NA,NA,NA,NA
"2249312",1996,6,22,6,1511,1515,1657,1713,"DL",363,"N622DL",226,238,209,-16,-4,"DFW","SEA",1660,5,12,0,NA,0,NA,NA,NA,NA,NA
"2249313",1996,6,23,7,1514,1515,1658,1713,"DL",363,"N601DL",224,238,211,-15,-1,"DFW","SEA",1660,3,10,0,NA,0,NA,NA,NA,NA,NA
"2249314",1996,6,24,1,1513,1515,1703,1713,"DL",363,"N652DL",230,238,215,-10,-2,"DFW","SEA",1660,3,12,0,NA,0,NA,NA,NA,NA,NA
"2249315",1996,6,25,2,1524,1515,1710,1713,"DL",363,"N639DL",226,238,209,-3,9,"DFW","SEA",1660,4,13,0,NA,0,NA,NA,NA,NA,NA
"2249316",1996,6,26,3,1530,1515,1725,1713,"DL",363,"N619DL",235,238,200,12,15,"DFW","SEA",1660,4,31,0,NA,0,NA,NA,NA,NA,NA
"2249317",1996,6,27,4,1521,1515,1659,1713,"DL",363,"N677DL",218,238,198,-14,6,"DFW","SEA",1660,5,15,0,NA,0,NA,NA,NA,NA,NA
"2249318",1996,6,28,5,1516,1515,1702,1713,"DL",363,"N632DL",226,238,208,-11,1,"DFW","SEA",1660,3,15,0,NA,0,NA,NA,NA,NA,NA
"2249319",1996,6,29,6,1523,1515,1700,1713,"DL",363,"N603DL",217,238,202,-13,8,"DFW","SEA",1660,3,12,0,NA,0,NA,NA,NA,NA,NA
"2249320",1996,6,30,7,1539,1515,1733,1713,"DL",363,"N618DL",234,238,210,20,24,"DFW","SEA",1660,4,20,0,NA,0,NA,NA,NA,NA,NA
"2249321",1996,6,1,6,2030,2030,2239,2228,"DL",553,"N662DN",249,238,224,11,0,"DFW","SEA",1660,4,21,0,NA,0,NA,NA,NA,NA,NA
"2249322",1996,6,2,7,2043,2030,2247,2228,"DL",553,"N648DL",244,238,217,19,13,"DFW","SEA",1660,5,22,0,NA,0,NA,NA,NA,NA,NA
"2249323",1996,6,3,1,2105,2030,2327,2228,"DL",553,"N617DL",262,238,239,59,35,"DFW","SEA",1660,3,20,0,NA,0,NA,NA,NA,NA,NA
"2249324",1996,6,4,2,2058,2030,2303,2228,"DL",553,"N630DL",245,238,225,35,28,"DFW","SEA",1660,6,14,0,NA,0,NA,NA,NA,NA,NA
"2249325",1996,6,5,3,2027,2030,2241,2228,"DL",553,"N682DA",254,238,220,13,-3,"DFW","SEA",1660,3,31,0,NA,0,NA,NA,NA,NA,NA
"2249326",1996,6,6,4,2030,2030,2259,2228,"DL",553,"N669DN",269,238,217,31,0,"DFW","SEA",1660,4,48,0,NA,0,NA,NA,NA,NA,NA
"2249327",1996,6,7,5,2031,2030,2230,2228,"DL",553,"N647DL",239,238,209,2,1,"DFW","SEA",1660,4,26,0,NA,0,NA,NA,NA,NA,NA
"2249328",1996,6,8,6,2025,2030,2225,2228,"DL",553,"N678DL",240,238,217,-3,-5,"DFW","SEA",1660,4,19,0,NA,0,NA,NA,NA,NA,NA
"2249329",1996,6,9,7,2036,2030,2300,2228,"DL",553,"N639DL",264,238,214,32,6,"DFW","SEA",1660,6,44,0,NA,0,NA,NA,NA,NA,NA
"2249330",1996,6,10,1,2028,2030,2241,2228,"DL",553,"N606DL",253,238,215,13,-2,"DFW","SEA",1660,5,33,0,NA,0,NA,NA,NA,NA,NA
"2249331",1996,6,11,2,2045,2030,2249,2228,"DL",553,"N610DL",244,238,219,21,15,"DFW","SEA",1660,6,19,0,NA,0,NA,NA,NA,NA,NA
"2249332",1996,6,12,3,2221,2030,19,2228,"DL",553,"N652DL",238,238,218,111,111,"DFW","SEA",1660,4,16,0,NA,0,NA,NA,NA,NA,NA
"2249333",1996,6,13,4,2137,2030,2326,2228,"DL",553,"N609DL",229,238,207,58,67,"DFW","SEA",1660,6,16,0,NA,0,NA,NA,NA,NA,NA
"2249334",1996,6,14,5,2051,2030,2238,2228,"DL",553,"N636DL",227,238,203,10,21,"DFW","SEA",1660,2,22,0,NA,0,NA,NA,NA,NA,NA
"2249335",1996,6,15,6,2038,2030,2240,2228,"DL",553,"N673DL",242,238,204,12,8,"DFW","SEA",1660,25,13,0,NA,0,NA,NA,NA,NA,NA
"2249336",1996,6,16,7,2037,2030,2224,2228,"DL",553,"N658DL",227,238,206,-4,7,"DFW","SEA",1660,4,17,0,NA,0,NA,NA,NA,NA,NA
"2249337",1996,6,17,1,2331,2030,135,2228,"DL",553,"N658DL",244,238,225,187,181,"DFW","SEA",1660,3,16,0,NA,0,NA,NA,NA,NA,NA
"2249338",1996,6,18,2,2034,2030,2244,2228,"DL",553,"N617DL",250,238,222,16,4,"DFW","SEA",1660,7,21,0,NA,0,NA,NA,NA,NA,NA
"2249339",1996,6,19,3,2036,2030,2244,2228,"DL",553,"N629DL",248,238,213,16,6,"DFW","SEA",1660,6,29,0,NA,0,NA,NA,NA,NA,NA
"2249340",1996,6,20,4,2059,2030,2256,2228,"DL",553,"N638DL",237,238,209,28,29,"DFW","SEA",1660,4,24,0,NA,0,NA,NA,NA,NA,NA
"2249341",1996,6,21,5,2034,2030,2237,2228,"DL",553,"N614DL",243,238,207,9,4,"DFW","SEA",1660,5,31,0,NA,0,NA,NA,NA,NA,NA
"2249342",1996,6,22,6,2106,2030,2259,2228,"DL",553,"N680DA",233,238,214,31,36,"DFW","SEA",1660,3,16,0,NA,0,NA,NA,NA,NA,NA
"2249343",1996,6,23,7,2030,2030,2305,2228,"DL",553,"N635DL",275,238,236,37,0,"DFW","SEA",1660,4,35,0,NA,0,NA,NA,NA,NA,NA
"2249344",1996,6,24,1,2133,2030,2320,2228,"DL",553,"N615DL",227,238,210,52,63,"DFW","SEA",1660,5,12,0,NA,0,NA,NA,NA,NA,NA
"2249345",1996,6,25,2,2028,2030,2224,2228,"DL",553,"N680DA",236,238,207,-4,-2,"DFW","SEA",1660,5,24,0,NA,0,NA,NA,NA,NA,NA
"2249346",1996,6,26,3,2030,2030,2224,2228,"DL",553,"N652DL",234,238,208,-4,0,"DFW","SEA",1660,4,22,0,NA,0,NA,NA,NA,NA,NA
"2249347",1996,6,27,4,2033,2030,2223,2228,"DL",553,"N664DN",230,238,200,-5,3,"DFW","SEA",1660,5,25,0,NA,0,NA,NA,NA,NA,NA
"2249348",1996,6,28,5,2041,2030,2231,2228,"DL",553,"N651DL",230,238,205,3,11,"DFW","SEA",1660,4,21,0,NA,0,NA,NA,NA,NA,NA
"2249349",1996,6,29,6,2032,2030,2229,2228,"DL",553,"N672DL",237,238,205,1,2,"DFW","SEA",1660,4,28,0,NA,0,NA,NA,NA,NA,NA
"2249350",1996,6,30,7,2159,2030,2351,2228,"DL",553,"N654DL",232,238,207,83,89,"DFW","SEA",1660,4,21,0,NA,0,NA,NA,NA,NA,NA
"2249351",1996,6,1,6,1034,955,1254,1153,"DL",1625,"N112DL",260,238,238,61,39,"DFW","SEA",1660,5,17,0,NA,0,NA,NA,NA,NA,NA
"2249352",1996,6,2,7,954,955,1210,1153,"DL",1625,"N112DL",256,238,231,17,-1,"DFW","SEA",1660,3,22,0,NA,0,NA,NA,NA,NA,NA
"2249353",1996,6,3,1,1012,955,1227,1153,"DL",1625,"N615DL",255,238,234,34,17,"DFW","SEA",1660,3,18,0,NA,0,NA,NA,NA,NA,NA
"2249354",1996,6,4,2,955,955,1201,1153,"DL",1625,"N103DA",246,238,225,8,0,"DFW","SEA",1660,3,18,0,NA,0,NA,NA,NA,NA,NA
"2249355",1996,6,5,3,1007,955,1213,1153,"DL",1625,"N686DA",246,238,224,20,12,"DFW","SEA",1660,4,18,0,NA,0,NA,NA,NA,NA,NA
"2249356",1996,6,6,4,NA,955,NA,1153,"DL",1625,"N686DA",NA,238,NA,NA,NA,"DFW","SEA",1660,0,0,1,NA,0,NA,NA,NA,NA,NA
"2249357",1996,6,7,5,1038,955,1235,1153,"DL",1625,"N103DA",237,238,220,42,43,"DFW","SEA",1660,5,12,0,NA,0,NA,NA,NA,NA,NA
"2249358",1996,6,8,6,1004,955,1200,1153,"DL",1625,"N103DA",236,238,216,7,9,"DFW","SEA",1660,4,16,0,NA,0,NA,NA,NA,NA,NA
"2249359",1996,6,9,7,954,955,1159,1153,"DL",1625,"N103DA",245,238,215,6,-1,"DFW","SEA",1660,4,26,0,NA,0,NA,NA,NA,NA,NA
"2249360",1996,6,10,1,1007,955,1210,1153,"DL",1625,"N101DA",243,238,213,17,12,"DFW","SEA",1660,3,27,0,NA,0,NA,NA,NA,NA,NA
"2249361",1996,6,11,2,1033,955,1221,1153,"DL",1625,"N101DA",228,238,210,28,38,"DFW","SEA",1660,5,13,0,NA,0,NA,NA,NA,NA,NA
"2249362",1996,6,12,3,1020,955,1207,1153,"DL",1625,"N685DA",227,238,206,14,25,"DFW","SEA",1660,4,17,0,NA,0,NA,NA,NA,NA,NA
"2249363",1996,6,13,4,958,955,1151,1153,"DL",1625,"N111DN",233,238,210,-2,3,"DFW","SEA",1660,5,18,0,NA,0,NA,NA,NA,NA,NA
"2249364",1996,6,14,5,1006,955,1158,1153,"DL",1625,"N106DA",232,238,207,5,11,"DFW","SEA",1660,6,19,0,NA,0,NA,NA,NA,NA,NA
"2249365",1996,6,15,6,1039,955,1218,1153,"DL",1625,"N106DA",219,238,202,25,44,"DFW","SEA",1660,4,13,0,NA,0,NA,NA,NA,NA,NA
"2249366",1996,6,16,7,951,955,1147,1153,"DL",1625,"N106DA",236,238,207,-6,-4,"DFW","SEA",1660,6,23,0,NA,0,NA,NA,NA,NA,NA
"2249367",1996,6,17,1,953,955,1155,1153,"DL",1625,"N105DA",242,238,217,2,-2,"DFW","SEA",1660,4,21,0,NA,0,NA,NA,NA,NA,NA
"2249368",1996,6,18,2,953,955,1206,1153,"DL",1625,"N105DA",253,238,229,13,-2,"DFW","SEA",1660,4,20,0,NA,0,NA,NA,NA,NA,NA
"2249369",1996,6,19,3,954,955,1207,1153,"DL",1625,"N107DL",253,238,232,14,-1,"DFW","SEA",1660,3,18,0,NA,0,NA,NA,NA,NA,NA
"2249370",1996,6,20,4,1009,955,1204,1153,"DL",1625,"N107DL",235,238,213,11,14,"DFW","SEA",1660,4,18,0,NA,0,NA,NA,NA,NA,NA
"2249371",1996,6,21,5,958,955,1154,1153,"DL",1625,"N113DA",236,238,212,1,3,"DFW","SEA",1660,5,19,0,NA,0,NA,NA,NA,NA,NA
"2249372",1996,6,22,6,959,955,1152,1153,"DL",1625,"N113DA",233,238,208,-1,4,"DFW","SEA",1660,3,22,0,NA,0,NA,NA,NA,NA,NA
"2249373",1996,6,23,7,956,955,1210,1153,"DL",1625,"N113DA",254,238,225,17,1,"DFW","SEA",1660,4,25,0,NA,0,NA,NA,NA,NA,NA
"2249374",1996,6,24,1,1002,955,1155,1153,"DL",1625,"N107DL",233,238,211,2,7,"DFW","SEA",1660,3,19,0,NA,0,NA,NA,NA,NA,NA
"2249375",1996,6,25,2,954,955,1144,1153,"DL",1625,"N111DN",230,238,207,-9,-1,"DFW","SEA",1660,3,20,0,NA,0,NA,NA,NA,NA,NA
"2249376",1996,6,26,3,1040,955,1215,1153,"DL",1625,"N114DL",215,238,197,22,45,"DFW","SEA",1660,3,15,0,NA,0,NA,NA,NA,NA,NA
"2249377",1996,6,27,4,1129,955,1302,1153,"DL",1625,"N106DA",213,238,193,69,94,"DFW","SEA",1660,3,17,0,NA,0,NA,NA,NA,NA,NA
"2249378",1996,6,28,5,955,955,1141,1153,"DL",1625,"N652DL",226,238,196,-12,0,"DFW","SEA",1660,5,25,0,NA,0,NA,NA,NA,NA,NA
"2249379",1996,6,29,6,1003,955,1154,1153,"DL",1625,"N106DA",231,238,204,1,8,"DFW","SEA",1660,4,23,0,NA,0,NA,NA,NA,NA,NA
"2249380",1996,6,30,7,956,955,1155,1153,"DL",1625,"N106DA",239,238,212,2,1,"DFW","SEA",1660,9,18,0,NA,0,NA,NA,NA,NA,NA
"2441710",1996,6,1,6,604,605,NA,1146,"AA",306,"N5CNAA",NA,221,NA,NA,-1,"SEA","DFW",1660,0,10,0,NA,1,NA,NA,NA,NA,NA
"2441711",1996,6,2,7,602,605,1126,1146,"AA",306,"N5CHAA",204,221,180,-20,-3,"SEA","DFW",1660,10,14,0,NA,0,NA,NA,NA,NA,NA
"2441712",1996,6,3,1,605,605,1138,1146,"AA",306,"N610AA",213,221,185,-8,0,"SEA","DFW",1660,19,9,0,NA,0,NA,NA,NA,NA,NA
"2441713",1996,6,4,2,602,605,1130,1146,"AA",306,"N643AA",208,221,186,-16,-3,"SEA","DFW",1660,10,12,0,NA,0,NA,NA,NA,NA,NA
